FIPS,Date,Province_State,Lat,Long_,Confirmed,Deaths,Testing_Rate,Mortality_Rate
38.0,12-29-2021,ND,47.5289,-99.784,173120,2050,266979.0646955235,0.0
39.0,12-29-2021,OH,40.3888,-82.7649,1975723,31632,164325.79924887288,0.0
40.0,12-29-2021,OK,35.5653,-96.9289,700798,12405,122021.16214650044,0.0
41.0,12-29-2021,OR,44.572,-122.0709,418333,5640,204256.1449421811,0.0
42.0,12-29-2021,PA,40.5908,-77.2098,1996240,36504,166409.71961466302,0.0
44.0,12-29-2021,RI,41.6809,-71.5118,227178,3062,618785.4753950732,0.0
45.0,12-29-2021,SC,33.8569,-80.945,960195,14610,203645.5122580124,0.0
46.0,12-29-2021,SD,44.2998,-99.4388,178395,2474,127789.91679279812,0.0
47.0,12-29-2021,TN,35.7478,-86.6923,1410915,20735,163137.78210952017,0.0
48.0,12-29-2021,TX,31.0545,-97.5635,4592008,75639,133756.03934917515,0.0
49.0,12-29-2021,UT,40.15,-111.8624,633429,3781,156665.27758629402,0.0
50.0,12-29-2021,VT,44.0459,-72.7107,63076,468,452312.6208955607,0.0
51.0,12-29-2021,VA,37.7693,-78.17,1087400,15541,130255.34826880477,0.0
53.0,12-29-2021,WA,47.4009,-121.4905,842196,9839,130778.60713210286,0.0
54.0,12-29-2021,WV,38.4912,-80.9545,325514,5305,273644.9074768978,0.0
55.0,12-29-2021,WI,44.2685,-89.6165,1103754,11119,2.2766399756527938e-05,0.0
56.0,12-29-2021,WY,42.756,-107.3025,115242,1526,206768.10209430868,0.0
1.0,12-30-2021,AL,32.3182,-86.9023,888563,16455,133120.85919662422,0.0
2.0,12-30-2021,AK,61.3707,-152.4044,157169,978,503824.3717064569,0.0
4.0,12-30-2021,AZ,33.7298,-111.4312,1368080,24171,213504.3854569425,0.0
5.0,12-30-2021,AR,34.9697,-92.3731,562529,9131,145906.22850258002,0.0
6.0,12-30-2021,CA,36.1162,-119.6816,5483889,76395,302945.4708230413,0.0
8.0,12-30-2021,CO,39.0598,-105.3111,919112,10240,244669.8893646105,0.0
9.0,12-30-2021,CT,41.5978,-72.7554,510188,9160,334186.58862526354,0.0
10.0,12-30-2021,DE,39.3185,-75.5071,176863,2286,279628.4315296109,0.0
12.0,12-30-2021,FL,27.7663,-81.6868,4090000,62480,215521.1603531601,0.0
13.0,12-30-2021,GA,33.0406,-83.6431,1816441,31418,131530.6454306285,0.0
15.0,12-30-2021,HI,21.0943,-157.4983,109642,1085,211723.1642408353,0.0
16.0,12-30-2021,ID,44.2405,-114.4788,319382,4162,60800.306648051424,0.0
17.0,12-30-2021,IL,40.3495,-88.9861,2149574,30995,349382.941883412,0.0
18.0,12-30-2021,IN,39.8494,-86.2583,1246854,19037,246364.2374082008,0.0
19.0,12-30-2021,IA,42.0115,-93.2105,575501,7858,57949.80776971668,0.0
20.0,12-30-2021,KS,38.5266,-96.7265,520388,7006,69033.51303704304,0.0
21.0,12-30-2021,KY,37.6681,-84.6701,856145,12118,184313.3998392452,0.0
22.0,12-30-2021,LA,31.1695,-91.8678,828695,14986,232325.4590330309,0.0
23.0,12-30-2021,ME,44.6939,-69.3819,145629,1527,251356.1104944756,0.0
24.0,12-30-2021,MD,39.0639,-76.8021,707707,11758,266981.71256169694,0.0
25.0,12-30-2021,MA,42.2302,-71.5301,1117911,16655,522827.614293385,0.0
26.0,12-30-2021,MI,43.3266,-84.5361,1710325,29020,201020.7816132744,0.0
27.0,12-30-2021,MN,45.6945,-93.9002,1022212,10656,246601.4626486267,0.0
28.0,12-30-2021,MS,32.7416,-89.6787,543737,10450,93971.80719110502,0.0
29.0,12-30-2021,MO,38.4561,-92.2884,1012928,16221,136537.06406005906,0.0
30.0,12-30-2021,MT,46.9219,-110.4544,197724,2906,216025.77897374387,0.0
31.0,12-30-2021,NE,41.1254,-98.2681,338257,3338,229973.14940798425,0.0
32.0,12-30-2021,NV,38.3135,-117.0554,484641,8419,163726.058030827,0.0
33.0,12-30-2021,NH,43.4525,-71.5639,198667,1961,230546.5646744051,0.0
34.0,12-30-2021,NJ,40.2989,-74.521,1530529,29000,188105.48974971267,0.0
35.0,12-30-2021,NM,34.8405,-106.2485,350043,5855,270103.3799131927,0.0
36.0,12-30-2021,NY,42.1657,-74.9481,3402190,59434,451385.0806029806,0.0
37.0,12-30-2021,NC,35.6301,-79.8064,1667493,19399,179547.32246614352,0.0
38.0,12-30-2021,ND,47.5289,-99.784,173911,2052,267448.44907632185,0.0
39.0,12-30-2021,OH,40.3888,-82.7649,1995497,31765,164649.79339726755,0.0
40.0,12-30-2021,OK,35.5653,-96.9289,704964,12419,122021.16214650044,0.0
41.0,12-30-2021,OR,44.572,-122.0709,421263,5655,204770.2832111153,0.0
42.0,12-30-2021,PA,40.5908,-77.2098,2015367,36639,166812.74292611875,0.0
44.0,12-30-2021,RI,41.6809,-71.5118,231096,3066,620885.7037402736,0.0
45.0,12-30-2021,SC,33.8569,-80.945,966259,14617,205916.0209714504,0.0
46.0,12-30-2021,SD,44.2998,-99.4388,179204,2486,128157.74213567036,0.0
47.0,12-30-2021,TN,35.7478,-86.6923,1425536,20764,163469.44740315597,0.0
48.0,12-30-2021,TX,31.0545,-97.5635,4607608,75744,133932.47130514847,0.0
49.0,12-30-2021,UT,40.15,-111.8624,636992,3787,157117.68525975698,0.0
50.0,12-30-2021,VT,44.0459,-72.7107,64447,471,454011.849567861,0.0
51.0,12-30-2021,VA,37.7693,-78.17,1100900,15565,130424.85172840695,0.0
53.0,12-30-2021,WA,47.4009,-121.4905,849075,9853,130778.60713210286,0.0
54.0,12-30-2021,WV,38.4912,-80.9545,328162,5336,274492.54999729374,0.0
55.0,12-30-2021,WI,44.2685,-89.6165,1112655,11151,2.2854134542358057e-05,0.0
56.0,12-30-2021,WY,42.756,-107.3025,115638,1526,207318.9358610405,0.0
1.0,12-31-2021,AL,32.3182,-86.9023,896614,16455,133316.30358634234,0.0
2.0,12-31-2021,AK,61.3707,-152.4044,157169,978,503824.3717064569,0.0
4.0,12-31-2021,AZ,33.7298,-111.4312,1381488,24229,214037.89981118924,0.0
5.0,12-31-2021,AR,34.9697,-92.3731,566486,9148,146331.86913397955,0.0
6.0,12-31-2021,CA,36.1162,-119.6816,5520012,76478,303546.4266336015,0.0
8.0,12-31-2021,CO,39.0598,-105.3111,929275,10271,245777.85819665983,0.0
9.0,12-31-2021,CT,41.5978,-72.7554,510188,9160,335026.4368618852,0.0
10.0,12-31-2021,DE,39.3185,-75.5071,180366,2286,279859.6990646604,0.0
12.0,12-31-2021,FL,27.7663,-81.6868,4209927,62504,216495.44363076985,0.0
13.0,12-31-2021,GA,33.0406,-83.6431,1839879,31443,132072.8297252544,0.0
15.0,12-31-2021,HI,21.0943,-157.4983,112932,1090,213045.8120508068,0.0
16.0,12-31-2021,ID,44.2405,-114.4788,319382,4162,60897.78491548992,0.0
17.0,12-31-2021,IL,40.3495,-88.9861,2149574,31017,350933.2241987951,0.0
18.0,12-31-2021,IN,39.8494,-86.2583,1246854,19037,247312.78052600488,0.0
19.0,12-31-2021,IA,42.0115,-93.2105,575501,7858,57949.80776971668,0.0
20.0,12-31-2021,KS,38.5266,-96.7265,520388,7006,69033.51303704304,0.0
21.0,12-31-2021,KY,37.6681,-84.6701,856145,12118,184313.3998392452,0.0
22.0,12-31-2021,LA,31.1695,-91.8678,828695,14986,233216.8515103057,0.0
23.0,12-31-2021,ME,44.6939,-69.3819,146736,1531,254855.6328912404,0.0
24.0,12-31-2021,MD,39.0639,-76.8021,720814,11758,268023.8616665123,0.0
25.0,12-31-2021,MA,42.2302,-71.5301,1140614,16706,524558.3643561708,0.0
26.0,12-31-2021,MI,43.3266,-84.5361,1710325,29020,201020.7816132744,0.0
27.0,12-31-2021,MN,45.6945,-93.9002,1022212,10656,246601.4626486267,0.0
28.0,12-31-2021,MS,32.7416,-89.6787,543737,10450,94040.99055524438,0.0
29.0,12-31-2021,MO,38.4561,-92.2884,1013458,16227,136943.08104306884,0.0
30.0,12-31-2021,MT,46.9219,-110.4544,197724,2906,216684.94299096728,0.0
31.0,12-31-2021,NE,41.1254,-98.2681,338257,3338,230633.29969685816,0.0
32.0,12-31-2021,NV,38.3135,-117.0554,484641,8419,164449.75514227198,0.0
33.0,12-31-2021,NH,43.4525,-71.5639,198667,1961,231410.7188954124,0.0
34.0,12-31-2021,NJ,40.2989,-74.521,1564253,29037,188533.8300576773,0.0
35.0,12-31-2021,NM,34.8405,-106.2485,350043,5855,270882.65185191546,0.0
36.0,12-31-2021,NY,42.1657,-74.9481,3480280,59508,453114.6816770462,0.0
37.0,12-31-2021,NC,35.6301,-79.8064,1686667,19426,180269.0176775853,0.0
38.0,12-31-2021,ND,47.5289,-99.784,174363,2057,268030.94761318626,0.0
39.0,12-31-2021,OH,40.3888,-82.7649,2016082,31893,165151.842314635,0.0
40.0,12-31-2021,OK,35.5653,-96.9289,708938,12419,123314.4999040933,0.0
41.0,12-31-2021,OR,44.572,-122.0709,421263,5655,205344.33512568468,0.0
42.0,12-31-2021,PA,40.5908,-77.2098,2036424,36705,167278.62365762072,0.0
44.0,12-31-2021,RI,41.6809,-71.5118,231096,3066,623402.2207727111,0.0
45.0,12-31-2021,SC,33.8569,-80.945,975320,14636,206387.3619703872,0.0
46.0,12-31-2021,SD,44.2998,-99.4388,179204,2486,128542.29708848268,0.0
47.0,12-31-2021,TN,35.7478,-86.6923,1436813,20765,163910.7745680517,0.0
48.0,12-31-2021,TX,31.0545,-97.5635,4623370,75744,134104.8061274634,0.0
49.0,12-31-2021,UT,40.15,-111.8624,636992,3787,157557.2106683868,0.0
50.0,12-31-2021,VT,44.0459,-72.7107,64447,471,456161.4066914641,0.0
51.0,12-31-2021,VA,37.7693,-78.17,1118518,15587,130970.52446371457,0.0
53.0,12-31-2021,WA,47.4009,-121.4905,849075,9853,130778.60713210286,0.0
54.0,12-31-2021,WV,38.4912,-80.9545,328162,5336,275536.7723741412,0.0
55.0,12-31-2021,WI,44.2685,-89.6165,1120663,11173,2.2937778255622992e-05,0.0
56.0,12-31-2021,WY,42.756,-107.3025,115638,1526,207721.34860969768,0.0
1.0,01-01-2022,AL,32.3182,-86.9023,896614,16455,133544.1554826098,0.0
2.0,01-01-2022,AK,61.3707,-152.4044,157169,978,503824.3717064569,0.0
4.0,01-01-2022,AZ,33.7298,-111.4312,1389708,24354,214781.1764078752,0.0
5.0,01-01-2022,AR,34.9697,-92.3731,570641,9180,146782.75991416274,0.0
6.0,01-01-2022,CA,36.1162,-119.6816,5521713,76480,304530.0564334232,0.0
8.0,01-01-2022,CO,39.0598,-105.3111,929275,10271,246676.6839111916,0.0
9.0,01-01-2022,CT,41.5978,-72.7554,510188,9160,335026.4368618852,0.0
10.0,01-01-2022,DE,39.3185,-75.5071,183880,2286,280780.25065621646,0.0
12.0,01-01-2022,FL,27.7663,-81.6868,4209927,62504,217069.2145080276,0.0
13.0,01-01-2022,GA,33.0406,-83.6431,1839879,31443,132590.45062064493,0.0
15.0,01-01-2022,HI,21.0943,-157.4983,115642,1094,214050.3520092212,0.0
16.0,01-01-2022,ID,44.2405,-114.4788,319382,4162,60897.78491548992,0.0
17.0,01-01-2022,IL,40.3495,-88.9861,2149574,31017,350933.2241987951,0.0
18.0,01-01-2022,IN,39.8494,-86.2583,1246854,19037,247312.78052600488,0.0
19.0,01-01-2022,IA,42.0115,-93.2105,575501,7858,57949.80776971668,0.0
20.0,01-01-2022,KS,38.5266,-96.7265,520388,7006,69033.51303704304,0.0
21.0,01-01-2022,KY,37.6681,-84.6701,856145,12118,184313.3998392452,0.0
22.0,01-01-2022,LA,31.1695,-91.8678,828695,14986,233216.8515103057,0.0
23.0,01-01-2022,ME,44.6939,-69.3819,146736,1531,254871.1810339441,0.0
24.0,01-01-2022,MD,39.0639,-76.8021,735723,11758,268023.8616665123,0.0
25.0,01-01-2022,MA,42.2302,-71.5301,1140614,16706,526211.7985295039,0.0
26.0,01-01-2022,MI,43.3266,-84.5361,1710325,29020,201020.7816132744,0.0
27.0,01-01-2022,MN,45.6945,-93.9002,1022212,10656,246601.4626486267,0.0
28.0,01-01-2022,MS,32.7416,-89.6787,543737,10450,94040.99055524438,0.0
29.0,01-01-2022,MO,38.4561,-92.2884,1013458,16227,136943.08104306884,0.0
30.0,01-01-2022,MT,46.9219,-110.4544,197724,2906,216684.94299096728,0.0
31.0,01-01-2022,NE,41.1254,-98.2681,338257,3338,230633.29969685816,0.0
32.0,01-01-2022,NV,38.3135,-117.0554,484641,8419,164449.75514227198,0.0
33.0,01-01-2022,NH,43.4525,-71.5639,198667,1961,231707.6202222384,0.0
34.0,01-01-2022,NJ,40.2989,-74.521,1596644,29053,188593.1960473712,0.0
35.0,01-01-2022,NM,34.8405,-106.2485,350043,5855,270882.65185191546,0.0
36.0,01-01-2022,NY,42.1657,-74.9481,3517696,59585,454861.6780238847,0.0
37.0,01-01-2022,NC,35.6301,-79.8064,1686667,19426,180298.15550676367,0.0
38.0,01-01-2022,ND,47.5289,-99.784,174517,2057,268600.84874983924,0.0
39.0,01-01-2022,OH,40.3888,-82.7649,2016095,32016,165673.05438399874,0.0
40.0,01-01-2022,OK,35.5653,-96.9289,708938,12419,123314.4999040933,0.0
41.0,01-01-2022,OR,44.572,-122.0709,421263,5655,205344.33512568468,0.0
42.0,01-01-2022,PA,40.5908,-77.2098,2059613,36714,167858.28358390243,0.0
44.0,01-01-2022,RI,41.6809,-71.5118,231096,3066,623402.2207727111,0.0
45.0,01-01-2022,SC,33.8569,-80.945,975320,14636,207006.64282381968,0.0
46.0,01-01-2022,SD,44.2998,-99.4388,179204,2486,128542.29708848268,0.0
47.0,01-01-2022,TN,35.7478,-86.6923,1444507,20765,163910.7745680517,0.0
48.0,01-01-2022,TX,31.0545,-97.5635,4675575,75744,134104.8061274634,0.0
49.0,01-01-2022,UT,40.15,-111.8624,636992,3787,157557.2106683868,0.0
50.0,01-01-2022,VT,44.0459,-72.7107,64447,471,456161.4066914641,0.0
51.0,01-01-2022,VA,37.7693,-78.17,1118518,15587,131173.90987003836,0.0
53.0,01-01-2022,WA,47.4009,-121.4905,849075,9853,130778.60713210286,0.0
54.0,01-01-2022,WV,38.4912,-80.9545,328162,5336,275536.7723741412,0.0
55.0,01-01-2022,WI,44.2685,-89.6165,1120663,11173,2.2937778255622992e-05,0.0
56.0,01-01-2022,WY,42.756,-107.3025,115638,1526,207721.34860969768,0.0
1.0,01-02-2022,AL,32.3182,-86.9023,909541,16455,133846.10207446793,0.0
2.0,01-02-2022,AK,61.3707,-152.4044,157169,978,503824.3717064569,0.0
4.0,01-02-2022,AZ,33.7298,-111.4312,1390409,24355,215422.33335902463,0.0
5.0,01-02-2022,AR,34.9697,-92.3731,572822,9196,147175.62837082858,0.0
6.0,01-02-2022,CA,36.1162,-119.6816,5569266,76485,304530.0564334232,0.0
8.0,01-02-2022,CO,39.0598,-105.3111,929275,10271,246676.6839111916,0.0
9.0,01-02-2022,CT,41.5978,-72.7554,510188,9160,335026.4368618852,0.0
10.0,01-02-2022,DE,39.3185,-75.5071,186996,2286,282063.1076934452,0.0
12.0,01-02-2022,FL,27.7663,-81.6868,4209927,62504,217808.6965121139,0.0
13.0,01-02-2022,GA,33.0406,-83.6431,1839879,31443,132590.45062064493,0.0
15.0,01-02-2022,HI,21.0943,-157.4983,118820,1094,214753.16977805903,0.0
16.0,01-02-2022,ID,44.2405,-114.4788,319382,4162,60897.78491548992,0.0
17.0,01-02-2022,IL,40.3495,-88.9861,2149574,31017,350933.2241987951,0.0
18.0,01-02-2022,IN,39.8494,-86.2583,1246854,19037,247312.78052600488,0.0
19.0,01-02-2022,IA,42.0115,-93.2105,575501,7858,57949.80776971668,0.0
20.0,01-02-2022,KS,38.5266,-96.7265,520388,7006,69033.51303704304,0.0
21.0,01-02-2022,KY,37.6681,-84.6701,856145,12118,184313.3998392452,0.0
22.0,01-02-2022,LA,31.1695,-91.8678,828695,14986,233216.8515103057,0.0
23.0,01-02-2022,ME,44.6939,-69.3819,146736,1531,254871.1810339441,0.0
24.0,01-02-2022,MD,39.0639,-76.8021,747005,11870,268023.8616665123,0.0
25.0,01-02-2022,MA,42.2302,-71.5301,1140614,16706,526211.7985295039,0.0
26.0,01-02-2022,MI,43.3266,-84.5361,1710325,29020,201020.7816132744,0.0
27.0,01-02-2022,MN,45.6945,-93.9002,1022212,10656,246601.4626486267,0.0
28.0,01-02-2022,MS,32.7416,-89.6787,543737,10450,94040.99055524438,0.0
29.0,01-02-2022,MO,38.4561,-92.2884,1019379,16233,136943.08104306884,0.0
30.0,01-02-2022,MT,46.9219,-110.4544,197724,2906,216684.94299096728,0.0
31.0,01-02-2022,NE,41.1254,-98.2681,338257,3338,230633.29969685816,0.0
32.0,01-02-2022,NV,38.3135,-117.0554,484641,8419,164449.75514227198,0.0
33.0,01-02-2022,NH,43.4525,-71.5639,198667,1961,232036.8078216621,0.0
34.0,01-02-2022,NJ,40.2989,-74.521,1623096,29056,188635.52794975112,0.0
35.0,01-02-2022,NM,34.8405,-106.2485,350043,5855,270882.65185191546,0.0
36.0,01-02-2022,NY,42.1657,-74.9481,3552059,59682,454861.6780238847,0.0
37.0,01-02-2022,NC,35.6301,-79.8064,1686667,19426,180298.15550676367,0.0
38.0,01-02-2022,ND,47.5289,-99.784,174831,2057,269130.46445039904,0.0
39.0,01-02-2022,OH,40.3888,-82.7649,2053721,32130,165673.05438399874,0.0
40.0,01-02-2022,OK,35.5653,-96.9289,708938,12419,123314.4999040933,0.0
41.0,01-02-2022,OR,44.572,-122.0709,421263,5655,205344.33512568468,0.0
42.0,01-02-2022,PA,40.5908,-77.2098,2077224,36715,168358.78393583998,0.0
44.0,01-02-2022,RI,41.6809,-71.5118,231096,3066,623402.2207727111,0.0
45.0,01-02-2022,SC,33.8569,-80.945,975320,14636,207006.64282381968,0.0
46.0,01-02-2022,SD,44.2998,-99.4388,179204,2486,128542.29708848268,0.0
47.0,01-02-2022,TN,35.7478,-86.6923,1452044,20786,163910.7745680517,0.0
48.0,01-02-2022,TX,31.0545,-97.5635,4730835,75744,134104.8061274634,0.0
49.0,01-02-2022,UT,40.15,-111.8624,636992,3787,157557.2106683868,0.0
50.0,01-02-2022,VT,44.0459,-72.7107,64447,471,456161.4066914641,0.0
51.0,01-02-2022,VA,37.7693,-78.17,1118518,15587,131173.90987003836,0.0
53.0,01-02-2022,WA,47.4009,-121.4905,849075,9853,130778.60713210286,0.0
54.0,01-02-2022,WV,38.4912,-80.9545,328162,5336,275536.7723741412,0.0
55.0,01-02-2022,WI,44.2685,-89.6165,1120663,11173,2.2937778255622992e-05,0.0
56.0,01-02-2022,WY,42.756,-107.3025,115638,1526,207721.34860969768,0.0
1.0,01-03-2022,AL,32.3182,-86.9023,913603,16455,134132.7116965809,0.0
2.0,01-03-2022,AK,61.3707,-152.4044,160089,979,503824.3717064569,0.0
4.0,01-03-2022,AZ,33.7298,-111.4312,1404601,24355,215948.2914365265,0.0
5.0,01-03-2022,AR,34.9697,-92.3731,574572,9221,147429.02454897668,0.0
6.0,01-03-2022,CA,36.1162,-119.6816,5709286,76505,304530.0564334232,0.0
8.0,01-03-2022,CO,39.0598,-105.3111,954499,10293,246676.6839111916,0.0
9.0,01-03-2022,CT,41.5978,-72.7554,533866,9210,335026.4368618852,0.0
10.0,01-03-2022,DE,39.3185,-75.5071,189382,2286,283202.91158843413,0.0
12.0,01-03-2022,FL,27.7663,-81.6868,4209927,62504,218690.91236194948,0.0
13.0,01-03-2022,GA,33.0406,-83.6431,1839879,31443,132590.45062064493,0.0
15.0,01-03-2022,HI,21.0943,-157.4983,121864,1094,216087.0474167156,0.0
16.0,01-03-2022,ID,44.2405,-114.4788,320802,4169,60897.78491548992,0.0
17.0,01-03-2022,IL,40.3495,-88.9861,2238762,31194,350933.2241987951,0.0
18.0,01-03-2022,IN,39.8494,-86.2583,1278285,19084,247312.78052600488,0.0
19.0,01-03-2022,IA,42.0115,-93.2105,575501,7858,57949.80776971668,0.0
20.0,01-03-2022,KS,38.5266,-96.7265,535014,7049,69033.51303704304,0.0
21.0,01-03-2022,KY,37.6681,-84.6701,879057,12234,184313.3998392452,0.0
22.0,01-03-2022,LA,31.1695,-91.8678,859856,15001,233216.8515103057,0.0
23.0,01-03-2022,ME,44.6939,-69.3819,146736,1531,254871.1810339441,0.0
24.0,01-03-2022,MD,39.0639,-76.8021,761924,11896,270724.8316153022,0.0
25.0,01-03-2022,MA,42.2302,-71.5301,1173704,16744,526211.7985295039,0.0
26.0,01-03-2022,MI,43.3266,-84.5361,1775882,29343,201020.7816132744,0.0
27.0,01-03-2022,MN,45.6945,-93.9002,1028986,10704,246601.4626486267,0.0
28.0,01-03-2022,MS,32.7416,-89.6787,561262,10455,94040.99055524438,0.0
29.0,01-03-2022,MO,38.4561,-92.2884,1021433,16237,136943.08104306884,0.0
30.0,01-03-2022,MT,46.9219,-110.4544,198520,2908,216684.94299096728,0.0
31.0,01-03-2022,NE,41.1254,-98.2681,344392,3338,230633.29969685816,0.0
32.0,01-03-2022,NV,38.3135,-117.0554,497084,8427,164449.75514227198,0.0
33.0,01-03-2022,NH,43.4525,-71.5639,203749,1973,232317.3821495892,0.0
34.0,01-03-2022,NJ,40.2989,-74.521,1644839,29073,188655.7031542897,0.0
35.0,01-03-2022,NM,34.8405,-106.2485,357480,5866,270882.65185191546,0.0
36.0,01-03-2022,NY,42.1657,-74.9481,3684152,59760,454861.6780238847,0.0
37.0,01-03-2022,NC,35.6301,-79.8064,1732568,19457,180298.15550676367,0.0
38.0,01-03-2022,ND,47.5289,-99.784,176042,2057,269203.03072453424,0.0
39.0,01-03-2022,OH,40.3888,-82.7649,2072663,32287,166602.63835539093,0.0
40.0,01-03-2022,OK,35.5653,-96.9289,716851,12503,123314.4999040933,0.0
41.0,01-03-2022,OR,44.572,-122.0709,430931,5666,205344.33512568468,0.0
42.0,01-03-2022,PA,40.5908,-77.2098,2101019,36799,168358.78393583998,0.0
44.0,01-03-2022,RI,41.6809,-71.5118,231096,3066,623402.2207727111,0.0
45.0,01-03-2022,SC,33.8569,-80.945,975320,14636,207006.64282381968,0.0
46.0,01-03-2022,SD,44.2998,-99.4388,179983,2494,128542.29708848268,0.0
47.0,01-03-2022,TN,35.7478,-86.6923,1461235,20836,163910.7745680517,0.0
48.0,01-03-2022,TX,31.0545,-97.5635,4791710,75967,134104.8061274634,0.0
49.0,01-03-2022,UT,40.15,-111.8624,651746,3804,157557.2106683868,0.0
50.0,01-03-2022,VT,44.0459,-72.7107,67226,480,456161.4066914641,0.0
51.0,01-03-2022,VA,37.7693,-78.17,1158764,15615,131173.90987003836,0.0
53.0,01-03-2022,WA,47.4009,-121.4905,882144,9853,130778.60713210286,0.0
54.0,01-03-2022,WV,38.4912,-80.9545,337326,5356,275536.7723741412,0.0
55.0,01-03-2022,WI,44.2685,-89.6165,1132356,11185,2.3093644341868023e-05,0.0
56.0,01-03-2022,WY,42.756,-107.3025,116643,1526,207721.34860969768,0.0
1.0,01-04-2022,AL,32.3182,-86.9023,921175,16496,134433.31222460506,0.0
2.0,01-04-2022,AK,61.3707,-152.4044,160089,979,507147.4755483258,0.0
4.0,01-04-2022,AZ,33.7298,-111.4312,1411813,24509,216340.80566671296,0.0
5.0,01-04-2022,AR,34.9697,-92.3731,581134,9248,147634.17372367455,0.0
6.0,01-04-2022,CA,36.1162,-119.6816,5792184,76592,304530.0564334232,0.0
8.0,01-04-2022,CO,39.0598,-105.3111,962777,10335,249076.9675845533,0.0
9.0,01-04-2022,CT,41.5978,-72.7554,544468,9274,337609.7632532809,0.0
10.0,01-04-2022,DE,39.3185,-75.5071,191649,2286,284325.9763145896,0.0
12.0,01-04-2022,FL,27.7663,-81.6868,4360178,62541,219590.16445727032,0.0
13.0,01-04-2022,GA,33.0406,-83.6431,1904918,31494,132590.45062064493,0.0
15.0,01-04-2022,HI,21.0943,-157.4983,123456,1094,217111.9281968992,0.0
16.0,01-04-2022,ID,44.2405,-114.4788,322524,4188,61187.47779179829,0.0
17.0,01-04-2022,IL,40.3495,-88.9861,2263192,31291,356535.9153984262,0.0
18.0,01-04-2022,IN,39.8494,-86.2583,1286590,19256,247312.78052600488,0.0
19.0,01-04-2022,IA,42.0115,-93.2105,587386,7858,57949.80776971668,0.0
20.0,01-04-2022,KS,38.5266,-96.7265,535051,7049,69665.1648260366,0.0
21.0,01-04-2022,KY,37.6681,-84.6701,885673,12255,186346.62832306663,0.0
22.0,01-04-2022,LA,31.1695,-91.8678,869146,15018,235943.4511402312,0.0
23.0,01-04-2022,ME,44.6939,-69.3819,148217,1556,254871.1810339441,0.0
24.0,01-04-2022,MD,39.0639,-76.8021,777171,11944,272212.6543250718,0.0
25.0,01-04-2022,MA,42.2302,-71.5301,1192549,16836,526211.7985295039,0.0
26.0,01-04-2022,MI,43.3266,-84.5361,1775882,29343,203637.72105678488,0.0
27.0,01-04-2022,MN,45.6945,-93.9002,1045170,10740,247897.29188003755,0.0
28.0,01-04-2022,MS,32.7416,-89.6787,566102,10492,94305.76224510264,0.0
29.0,01-04-2022,MO,38.4561,-92.2884,1047653,16406,138383.01646878794,0.0
30.0,01-04-2022,MT,46.9219,-110.4544,199455,2911,217800.4225386376,0.0
31.0,01-04-2022,NE,41.1254,-98.2681,346860,3344,232716.2108510717,0.0
32.0,01-04-2022,NV,38.3135,-117.0554,499613,8467,166017.4679464287,0.0
33.0,01-04-2022,NH,43.4525,-71.5639,204897,2004,232964.5785023435,0.0
34.0,01-04-2022,NJ,40.2989,-74.521,1674453,29151,189919.2654063919,0.0
35.0,01-04-2022,NM,34.8405,-106.2485,359116,5897,273140.39437646075,0.0
36.0,01-04-2022,NY,42.1657,-74.9481,3736399,59865,459401.10913369537,0.0
37.0,01-04-2022,NC,35.6301,-79.8064,1742844,19494,182808.5854384843,0.0
38.0,01-04-2022,ND,47.5289,-99.784,177515,2060,269332.1540767024,0.0
39.0,01-04-2022,OH,40.3888,-82.7649,2093074,32446,167068.6194831082,0.0
40.0,01-04-2022,OK,35.5653,-96.9289,720961,12512,123314.4999040933,0.0
41.0,01-04-2022,OR,44.572,-122.0709,435453,5710,207253.20236894808,0.0
42.0,01-04-2022,PA,40.5908,-77.2098,2122986,36968,169414.84639613426,0.0
44.0,01-04-2022,RI,41.6809,-71.5118,247324,3096,623402.2207727111,0.0
45.0,01-04-2022,SC,33.8569,-80.945,1011271,14674,207006.64282381968,0.0
46.0,01-04-2022,SD,44.2998,-99.4388,183030,2498,129015.81287253054,0.0
47.0,01-04-2022,TN,35.7478,-86.6923,1476348,20882,165324.63516085548,0.0
48.0,01-04-2022,TX,31.0545,-97.5635,4845263,76031,134104.8061274634,0.0
49.0,01-04-2022,UT,40.15,-111.8624,656407,3811,158931.71401496837,0.0
50.0,01-04-2022,VT,44.0459,-72.7107,68957,480,459882.786395273,0.0
51.0,01-04-2022,VA,37.7693,-78.17,1176159,15622,132365.36641767184,0.0
53.0,01-04-2022,WA,47.4009,-121.4905,888336,9909,130778.60713210286,0.0
54.0,01-04-2022,WV,38.4912,-80.9545,339679,5361,278607.67001814017,0.0
55.0,01-04-2022,WI,44.2685,-89.6165,1142290,11246,2.315099149256136e-05,0.0
56.0,01-04-2022,WY,42.756,-107.3025,117389,1572,208948.8025240212,0.0
1.0,01-05-2022,AL,32.3182,-86.9023,932250,16503,134722.43042022685,0.0
2.0,01-05-2022,AK,61.3707,-152.4044,161678,979,507147.4755483258,0.0
4.0,01-05-2022,AZ,33.7298,-111.4312,1419562,24570,216704.63352263867,0.0
5.0,01-05-2022,AR,34.9697,-92.3731,588622,9256,148008.94955404662,0.0
6.0,01-05-2022,CA,36.1162,-119.6816,5850856,76714,308039.2135871475,0.0
